"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"277","Fat Gripz Pro",NA,"Mark Leonard","Quality meets expectations","Reviewed in Australia on 15 September 2020","4.0 out of 5 stars","Verified Purchase"
"278","Fat Gripz Pro",NA,"Rohan","Liking it very much","Reviewed in Australia on 21 July 2020","5.0 out of 5 stars","Verified Purchase"
"279","Fat Gripz Pro",NA,"Dinh Thao Nguyen","Only used them for a short period of time so far but definitely enjoying them.","Reviewed in Australia on 21 December 2021","5.0 out of 5 stars","Verified Purchase"
"280","Fat Gripz Pro",NA,"Uzma Fayyaz","Bought it as a gift. I’m sure he will like it. Thanks","Reviewed in Australia on 23 December 2020","5.0 out of 5 stars",NA
"281","Fat Gripz Pro",NA,"KarthikC","forearm pumps are insane","Reviewed in Australia on 2 October 2023","4.8 out of 5 stars","Verified Purchase"
"282","Fat Gripz Pro",NA,"Dennis","Great quality product I will get alot of use out of them .","Reviewed in Australia on 30 May 2019","5.0 out of 5 stars","Verified Purchase"
"283","Fat Gripz Pro",NA,"Perry","Replaced my old Fatgripz. Great for changing things up","Reviewed in Australia on 11 July 2021","3.0 out of 5 stars","Verified Purchase"
"284","Fat Gripz Pro",NA,"Lyle P","Great for forearms gains on low weight. Support Aussie business!","Reviewed in Australia on 5 December 2020","5.0 out of 5 stars","Verified Purchase"
"285","Fat Gripz Pro",NA,"Steven","Excellent quality! You get what you pay for.","Reviewed in Australia on 26 December 2020","5.0 out of 5 stars","Verified Purchase"
"286","Fat Gripz Pro",NA,"M","nice","Reviewed in Australia on 12 November 2020","5.0 out of 5 stars","Verified Purchase"
"287","Fat Gripz Pro",NA,"Andrew Gill","Amazing product, really felt the tension throughout my whole workout and the pump was amazing!","Reviewed in Australia on 12 November 2020","5.0 out of 5 stars","Verified Purchase"
"288","Fat Gripz Pro",NA,"Arfur","Incredible difference and my hands feel like vices.","Reviewed in Australia on 20 February 2021","5.0 out of 5 stars","Verified Purchase"
"289","Fat Gripz Pro",NA,"dev kumar","Does exactly what it is supposed to do and will burn out your forearms which is an added bonus","Reviewed in Australia on 28 February 2020","5.0 out of 5 stars","Verified Purchase"
"290","Fat Gripz Pro",NA,"Stephen Marguglio","When doing chest exercises with dumbells, it literally has no effect. But doing the arm curls, hammer curls, bicep curls, it definitely makes it a bit harder and easier on the skeleton structure. I guess the only reason why I can't assess it properly is that I can max work on 12.5 kg dumbells.... So Arms still have a long way to go for my case.","Reviewed in Australia on 23 June 2020","5.0 out of 5 stars","Verified Purchase"
"291","Fat Gripz Pro",NA,"KarthikC","Great product","Reviewed in Australia on 2 October 2023","4.8 out of 5 stars","Verified Purchase"
"292","Fat Gripz Pro",NA,"Dennis","Love these Fat Gripz","Reviewed in Australia on 30 May 2019","5.0 out of 5 stars","Verified Purchase"
"293","Fat Gripz Pro",NA,"Asher Mathers","awesome product","Reviewed in Australia on 12 September 2020","3.0 out of 5 stars","Verified Purchase"
"294","Fat Gripz Pro",NA,"Claude Grayling","Works great. You dont have to use it on every workout. You might have to drop the weight initially","Reviewed in Australia on 7 July 2020","5.0 out of 5 stars","Verified Purchase"
"295","Fat Gripz Pro",NA,"James Connor","Great way to mix up your workouts. Using it curls, bench press and even chin ups.","Reviewed in Australia on 22 July 2020","5.0 out of 5 stars","Verified Purchase"
"296","Fat Gripz Pro",NA,"JMath","Great for training the forearms without heavy farmers walks ect.","Reviewed in Australia on 11 May 2019","5.0 out of 5 stars","Verified Purchase"
"297","Fat Gripz Pro",NA,"Charlie","Good quality","Reviewed in Australia on 6 July 2019","5.0 out of 5 stars","Verified Purchase"
"298","Fat Gripz Pro",NA,"Kurt Boyd","It smells like gasoline doens't seem to make anything better when used. Also wobbles around 25mm dumbell bars so they should mention it only supports xxmm bars and above.","Reviewed in Australia on 28 June 2019","5.0 out of 5 stars","Verified Purchase"
"299","Fat Gripz Pro",NA,"Fernando","Best tools to build grip strength and build bigger arms. Best exercises are probably deadlift or bicep curls","Reviewed in Australia on 13 July 2019","5.0 out of 5 stars",NA
"300","Fat Gripz Pro",NA,"Schizzle","Absolutely awesome! Could instantly feel the difference,permanently used in my routine!Highly recommend to try it doing preacher curls get a pump so quick","Reviewed in Australia on 10 March 2019","5.0 out of 5 stars",NA
"301","METEOR Olympic Barbell",NA,"Aussie","Bought it on Black Friday for 126.Great bar, really well made","Reviewed in Australia on 22 December 2023","4.5 out of 5 stars","Verified Purchase"
"302","METEOR Olympic Barbell",NA,"Ash","This is a good quality, well finished bar. The packaging was fantastic. Shipping could have been faster than six days, though. Shipping wasn't free so I would expect a quicker delivery when I pay for it ($21.81 shipping).","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars","Verified Purchase"
"303","METEOR Olympic Barbell",NA,"Aussie","It's helped him get larger weights as he's got stronger.","Reviewed in Australia on 22 December 2023","2.0 out of 5 stars","Verified Purchase"
"304","METEOR Olympic Barbell",NA,"Darren R","Great quality and perfect for lifting professionaly or basically.","Reviewed in Australia on 13 November 2023","5.0 out of 5 stars","Verified Purchase"
"305","METEOR Olympic Barbell",NA,"Scott","Ordered when on Prime Day sale for $83. Shipping was super quick. The product however was not up to standard.1. Looked like a prior return, zip lock on the tube ends packaging had been cut already, tape was used to resecure the tube, plastic was broken in multiple spots.2. Multiple scrapes and dings in the bar itself, along with the rubber decal being deformed3. Both bar ends had significant rattle/movement. During the return process communication with the seller was good, however they insisted that the bar was new and the rattle was normal. I have another barbell (7ft olympic) and have since purchased another EZ Barbell from another company, both have little to no rattle, and smooth bearing movement of the sleeves.","Reviewed in Australia on 8 November 2023","5.0 out of 5 stars","Verified Purchase"
"306","METEOR Olympic Barbell",NA,"Bob","Great quality dumbbells. Exactly as expected and more.","Reviewed in Australia on 5 September 2023","5.0 out of 5 stars","Verified Purchase"
"307","METEOR Olympic Barbell",NA,"Ash","Good product that I am still using today!","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars","Verified Purchase"
"308","METEOR Olympic Barbell",NA,"BEN","READ CAREFULLY FELOWS!! I RATED 1 STAR FOR THE SHIPPING NOT FOR THE BARBELL< THE BARBELL QUALITY IS EXTREMELY GOOD AND WORTH TO BUY>The quality of this barbell is 9.5/10. The weight measurement is correct and the grip feels amazing. The durability of this one is 10/10. High machining quality but there is one thing that made me rated this one 1 star. Because of the shipping it was too bad, I thought I will have 100% free shipping but no Couriers Please took from me 14$ more to collect the parcel from a place that 50 minutes walk from my place. The shipper didn't pay attention on what I told and their service is extremely bad. 1 Star because of shipping not the barbell.","Reviewed in Australia on 3 August 2023","2.0 out of 5 stars","Verified Purchase"
"309","METEOR Olympic Barbell",NA,"Perry","Had a small issue with my order, my fault mostly, the staff helped me very eagerly and got a new bar sent out to me no problem.","Reviewed in Australia on 18 May 2023","5.0 out of 5 stars","Verified Purchase"
"310","METEOR Olympic Barbell",NA,"Sang Dao","This is a great short bar that’s suitable for smaller setups or just a personal preference. Feels like great quality in your hands, grips are good but won’t rip at your hands.","Reviewed in Australia on 6 October 2023","5.0 out of 5 stars","Verified Purchase"
"311","METEOR Olympic Barbell",NA,"Aussie","Great barbell. Gym mart were good when I had a delivery issue. Fixed the problem. Would buy from here again for sure.","Reviewed in Australia on 22 December 2023","4.5 out of 5 stars","Verified Purchase"
"312","METEOR Olympic Barbell",NA,"Ash","I bought this for sale and it was $66.20 with shipping. I can't find any issues to complain but will update this review if something happens.","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars","Verified Purchase"
"313","METEOR Olympic Barbell",NA,"Peter B.","Good","Reviewed in Australia on 31 July 2021","2.0 out of 5 stars","Verified Purchase"
"314","METEOR Olympic Barbell",NA,"Schizzle",NA,"Reviewed in Australia on 14 February 2021","5.0 out of 5 stars",NA
"315","METEOR Olympic Barbell",NA,"Dc",NA,"Reviewed in Australia on 11 September 2021","5.0 out of 5 stars",NA
"316","METEOR Olympic Barbell",NA,NA,NA,NA,"5.0 out of 5 stars",NA
"317","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"318","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"319","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"320","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"321","METEOR Olympic Barbell",NA,"Aussie",NA,"Reviewed in Australia on 22 December 2023","4.5 out of 5 stars",NA
"322","METEOR Olympic Barbell",NA,"Ash",NA,"Reviewed in Australia on 20 October 2023","5.0 out of 5 stars",NA
"323","METEOR Olympic Barbell",NA,NA,NA,NA,"2.0 out of 5 stars",NA
"324","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"325","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"326","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"327","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"328","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"329","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"330","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"331","METEOR Olympic Barbell",NA,"Aussie",NA,"Reviewed in Australia on 22 December 2023","4.5 out of 5 stars",NA
"332","METEOR Olympic Barbell",NA,"Ash",NA,"Reviewed in Australia on 20 October 2023","5.0 out of 5 stars",NA
"333","METEOR Olympic Barbell",NA,NA,NA,NA,"2.0 out of 5 stars",NA
"334","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"335","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"336","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"337","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"338","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"339","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"340","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"341","METEOR Olympic Barbell",NA,"Aussie",NA,"Reviewed in Australia on 22 December 2023","4.5 out of 5 stars",NA
"342","METEOR Olympic Barbell",NA,"Ash",NA,"Reviewed in Australia on 20 October 2023","5.0 out of 5 stars",NA
"343","METEOR Olympic Barbell",NA,NA,NA,NA,"2.0 out of 5 stars",NA
"344","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"345","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"346","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"347","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"348","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"349","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"350","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"351","METEOR Olympic Barbell",NA,"Aussie","Bought it on Black Friday for 126.Great bar, really well made","Reviewed in Australia on 22 December 2023","4.5 out of 5 stars","Verified Purchase"
"352","METEOR Olympic Barbell",NA,"Ash","This is a good quality, well finished bar. The packaging was fantastic. Shipping could have been faster than six days, though. Shipping wasn't free so I would expect a quicker delivery when I pay for it ($21.81 shipping).","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars","Verified Purchase"
"353","METEOR Olympic Barbell",NA,"Aussie","It's helped him get larger weights as he's got stronger.","Reviewed in Australia on 22 December 2023","2.0 out of 5 stars","Verified Purchase"
"354","METEOR Olympic Barbell",NA,"Darren R","Great quality and perfect for lifting professionaly or basically.","Reviewed in Australia on 13 November 2023","5.0 out of 5 stars","Verified Purchase"
"355","METEOR Olympic Barbell",NA,"Scott","Ordered when on Prime Day sale for $83. Shipping was super quick. The product however was not up to standard.1. Looked like a prior return, zip lock on the tube ends packaging had been cut already, tape was used to resecure the tube, plastic was broken in multiple spots.2. Multiple scrapes and dings in the bar itself, along with the rubber decal being deformed3. Both bar ends had significant rattle/movement. During the return process communication with the seller was good, however they insisted that the bar was new and the rattle was normal. I have another barbell (7ft olympic) and have since purchased another EZ Barbell from another company, both have little to no rattle, and smooth bearing movement of the sleeves.","Reviewed in Australia on 8 November 2023","5.0 out of 5 stars","Verified Purchase"
"356","METEOR Olympic Barbell",NA,"Bob","Great quality dumbbells. Exactly as expected and more.","Reviewed in Australia on 5 September 2023","5.0 out of 5 stars","Verified Purchase"
"357","METEOR Olympic Barbell",NA,"Ash","Good product that I am still using today!","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars","Verified Purchase"
"358","METEOR Olympic Barbell",NA,"BEN","READ CAREFULLY FELOWS!! I RATED 1 STAR FOR THE SHIPPING NOT FOR THE BARBELL< THE BARBELL QUALITY IS EXTREMELY GOOD AND WORTH TO BUY>The quality of this barbell is 9.5/10. The weight measurement is correct and the grip feels amazing. The durability of this one is 10/10. High machining quality but there is one thing that made me rated this one 1 star. Because of the shipping it was too bad, I thought I will have 100% free shipping but no Couriers Please took from me 14$ more to collect the parcel from a place that 50 minutes walk from my place. The shipper didn't pay attention on what I told and their service is extremely bad. 1 Star because of shipping not the barbell.","Reviewed in Australia on 3 August 2023","2.0 out of 5 stars","Verified Purchase"
"359","METEOR Olympic Barbell",NA,"Perry","Had a small issue with my order, my fault mostly, the staff helped me very eagerly and got a new bar sent out to me no problem.","Reviewed in Australia on 18 May 2023","5.0 out of 5 stars","Verified Purchase"
"360","METEOR Olympic Barbell",NA,"Sang Dao","This is a great short bar that’s suitable for smaller setups or just a personal preference. Feels like great quality in your hands, grips are good but won’t rip at your hands.","Reviewed in Australia on 6 October 2023","5.0 out of 5 stars","Verified Purchase"
"361","METEOR Olympic Barbell",NA,"Aussie","Great barbell. Gym mart were good when I had a delivery issue. Fixed the problem. Would buy from here again for sure.","Reviewed in Australia on 22 December 2023","4.5 out of 5 stars","Verified Purchase"
"362","METEOR Olympic Barbell",NA,"Ash","I bought this for sale and it was $66.20 with shipping. I can't find any issues to complain but will update this review if something happens.","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars","Verified Purchase"
"363","METEOR Olympic Barbell",NA,"Peter B.","Good","Reviewed in Australia on 31 July 2021","2.0 out of 5 stars","Verified Purchase"
"364","METEOR Olympic Barbell",NA,"Schizzle",NA,"Reviewed in Australia on 14 February 2021","5.0 out of 5 stars",NA
"365","METEOR Olympic Barbell",NA,"Dc",NA,"Reviewed in Australia on 11 September 2021","5.0 out of 5 stars",NA
"366","METEOR Olympic Barbell",NA,NA,NA,NA,"5.0 out of 5 stars",NA
"367","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"368","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"369","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"370","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"371","METEOR Olympic Barbell",NA,"Aussie",NA,"Reviewed in Australia on 22 December 2023","4.5 out of 5 stars",NA
"372","METEOR Olympic Barbell",NA,"Ash",NA,"Reviewed in Australia on 20 October 2023","5.0 out of 5 stars",NA
"373","METEOR Olympic Barbell",NA,NA,NA,NA,"2.0 out of 5 stars",NA
"374","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"375","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"376","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"377","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"378","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"379","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"380","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"381","METEOR Olympic Barbell",NA,"Aussie",NA,"Reviewed in Australia on 22 December 2023","4.5 out of 5 stars",NA
"382","METEOR Olympic Barbell",NA,"Ash",NA,"Reviewed in Australia on 20 October 2023","5.0 out of 5 stars",NA
"383","METEOR Olympic Barbell",NA,NA,NA,NA,"2.0 out of 5 stars",NA
"384","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"385","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"386","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"387","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"388","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"389","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"390","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"391","METEOR Olympic Barbell",NA,"Aussie",NA,"Reviewed in Australia on 22 December 2023","4.5 out of 5 stars",NA
"392","METEOR Olympic Barbell",NA,"Ash",NA,"Reviewed in Australia on 20 October 2023","5.0 out of 5 stars",NA
"393","METEOR Olympic Barbell",NA,NA,NA,NA,"2.0 out of 5 stars",NA
"394","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"395","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"396","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"397","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"398","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"399","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"400","METEOR Olympic Barbell",NA,NA,NA,NA,NA,NA
"401","Prosource Fit Dip Stand Station","Fantástica relación calidad precio","Dee","The Prosource Fit Dip Stand Station has become an indispensable part of my home gym, and it's transformed the way I work on my upper body strength and endurance. This heavy-duty dip bar is designed for tricep dips and more, and it's proven to be a solid addition to my fitness routine.The build quality is impressive, with a sturdy frame that supports my weight without any wobbling or instability. The safety connector adds an extra layer of security, giving me peace of mind during intense workouts.The dip station is versatile, allowing me to perform a range of exercises that target my triceps, chest, shoulders, and more. It's like having a mini gym at home, which is incredibly convenient.The Prosource Fit Dip Stand is easy to assemble, and it doesn't take up much space in my home gym area. I appreciate the attention to detail in the design, such as the foam grips for added comfort during workouts.If you're serious about your fitness and looking to level up your upper body strength training, the Prosource Fit Dip Stand Station is a must-have. It's a durable and versatile piece of equipment that helps you work towards your fitness goals efficiently and safely.","Reviewed in Australia on 5 November 2023","4.5 out of 5 stars","Verified Purchase"
"402","Prosource Fit Dip Stand Station","Very well made and sturdy - great","Truthseeker","The Prosource Fit Dip Station is quite alright however the connector does not really work properly, i.e. the screws to fit the connector do not properly screw in.  However the bars work well because they are sufficient weight not to move around when performing moves.  I think Prosource could go back to the drawing board and re-design.","Reviewed in Australia on 30 June 2021","5.0 out of 5 stars","Verified Purchase"
"403","Prosource Fit Dip Stand Station","IMPRESSIVE !!!!! ---> Update: Impacts my whole regimes Significant improvements !!","Vernon","Muy buen grosor para agarre.Fácil montaje.Bien empaquetadoBastante estable para una ok indinidad de ejercicios.","Reviewed in Spain on 7 November 2023","3.0 out of 5 stars","Verified Purchase"
"404","Prosource Fit Dip Stand Station","Could have been better","Marcelo Goncalves","Really well made, very sturdy, very easy to assemble - great","Reviewed in Singapore on 25 February 2020","5.0 out of 5 stars","Verified Purchase"
"405","Prosource Fit Dip Stand Station","Awesome","rick","Update: Very easy to clean before use, very well made, and engineered.  In the week or so I have had these still starting slow - all my systems fire up - thank you !!!!I have not even assembled it yet and exceed expectations !!!! knock on wood !!!! :)It is heavy enough that the box stands upright and the pieces are very solid and heavy.  Measuring the adjustable widths seems perfect !!!!!!  NO chests/shoulders/backs are the same and it seems there is just 1 standard width they allow you to own.I have to wash all parts proper for the manufacturing processes toxins as with any and all new bought.  smart easy and cares :)Thank yo so much something tells me this will be the best ever in rehab and inter-muscular movements a long ways down the the roads !!Will up date","Reviewed in Canada on 21 August 2023","5.0 out of 5 stars","Verified Purchase"
"406","Prosource Fit Dip Stand Station","Calidad y muy buen precio","The Dude 🎳","I wanted to have more home equipment for exercising. I ordered dips bar which somehow took almost one month to arrive. I would say worst shipping experience I ever had. Except that when the parcel arrived the box was damaged as you can see from the picture (I still kept it because I wanted the product and could not wait another month to get the replacement). unfortunately not only box but the product was also partially damaged. you can see few pictures of defects which it had.Positive side is that it is really easy to assemble and feels like it can handle the weight. I am around 85 kg and used the bar few times already and had no issues so far.If you are lucky and get proper shipping then it worth the money.","Reviewed in Germany on 4 May 2022","5.0 out of 5 stars","Verified Purchase"
"407","Prosource Fit Dip Stand Station","overall pretty good","The Dude 🎳","If I'd had this dip station as a kid, I wouldn't have broken my arm from enthusiastically swinging between the backs of the dining room chairs and the back of the couch like a tiny hyperactive monkey after school.Needless to say I'm an adult now (kind of) and learned my lesson well about the questionable stability of dining chairs for the sake of acrobatics back then.I bought the ""Lite"" Dipping Station version. Despite the listed weight capacity of up to 400lbs, I wasn't sure if this would be sturdy enough to handle my heavy body weight so I really hestitated between this one and other ones, but I've had it for about 3 months now; it's still trucking same as it did on day one.This is a good one. It doesn't adjust up/down like some stations, but instead is basically two heavy duty bars connected to the bottom parts. I think that's what makes it so solid. It's very few pieces, and a lot of good heavy soldering where they connect. I'm glad I got this one instead of the kind that might ""adjust down"" on me unexpectedly while I'm using it. It's weird that an item named ""lite"" seems better to me than one named ""pro""..? but... whatever. They're completely different styles and this one's a way better design for what I wanted and was looking for. Nice and solid, no up and down adjustables relying on little pins. Just solid.The dipping bars were pretty easy to put together and came with the only tool it needed (for putting in the screws.) It was easier than putting together a metal bedframe; it took maybe 5 minutes including reading the directions; you just have to pay attention to where the holes are on the lower part (like where the connecting bar goes. between the two) Otherwise it'll take an extra minute as you flip it.The connecting bar keeps the two dipping bars from skidding on smooth flooring, so I'd recommend putting it on, especially if you're a heavier weight, even though it's not necessarily needed. It keeps the bars together so you don't have to worry about it sliding.The cushion ""handles"" on the station are actually comfortable. No weird smell or any ""stickiness"" from them although it's gotten hot this summer. I didn't know at first if I'd like them, but they're good, and so far have been very durable.Getting it has made it SO much easier for me to do a little exercise more frequently without the exhaustion of setting up anything or planning to exercise, or the pressure of doing it for a set period of time. Once it's put togther, there's nothing to adjust, prep, or set up. It's just there: you can do it as you walk from your room to whereever or back, or not, and it takes literally no extra mental or physical effort or good intentions or planning. You either do or you don't, because it's right there and on the way. Stick it in front of a doorway and it's great. It's accessible. You don't have to take it out or put it away. And it barely takes any space. (Unlike my slant bench... that doesn't quite fit the room when set up... that I have to pull out to even use, and takes up a bunch of horizontal real estate I could use.)There are some things that when you buy them, they help you with your life, and this has been one of them, so thanks, company. You did a good job, and it's appreciated. I needed it.","Reviewed in the United States on 25 July 2021","3.0 out of 5 stars","Verified Purchase"
"408","Prosource Fit Dip Stand Station","Seems good so far, grips lack padding though","J","Buen acabado y mejor precio","Reviewed in Spain on 21 March 2022","3.0 out of 5 stars","Verified Purchase"
"409","Prosource Fit Dip Stand Station",NA,"FJER","can be a tiny bit unsturdy","Reviewed in Sweden on 22 September 2023","5.0 out of 5 stars","Verified Purchase"
"410","Prosource Fit Dip Stand Station",NA,"Tom","The frame is really well built and the adjustable stabiliser is actually really good.My only problem is that the hand grips have about 2mm of foam and it's very uncomfortable in the palms of my hands. I should imagine this can be fixed with some foam from a craft shop or even some thick clothing wrapped around the bars (pair of socks maybe?)","Reviewed in the United Kingdom on 19 April 2022","5.0 out of 5 stars","Verified Purchase"
"411","Prosource Fit Dip Stand Station","Perfette","Emanuele","Facendo corpo libero mi ci trovo molto bene, ottimo prodotto","Reviewed in Italy on 6 July 2022","4.5 out of 5 stars","Verified Purchase"
"412","Prosource Fit Dip Stand Station","muy práctico","Manuel Fernández Rueda","Es lo que promete, unas barras para entrenar.Son muy estables, tienen varios ajustes (altura y separación de las barras), son resistentes.","Reviewed in Spain on 14 February 2024","5.0 out of 5 stars","Verified Purchase"
"413","Prosource Fit Dip Stand Station","MUY BUEN PRODUCTO.","Marciano Narcizo Vargas Alarcón","BUEN MATERIAL, RESISTENTE. SI ES FÁCIL DE ARMAR. UN POCO DIFÍCIL EXTENDERLO O ENCOGERLO, PERO FUNCIONA BIEN PARA LO QUE SE REQUIERE. LO RECOMIENDO. VALE CALIDAD PRECIO.","Reviewed in Mexico on 22 November 2023","5.0 out of 5 stars","Verified Purchase"
"414","Prosource Fit Dip Stand Station","とても効きます","かにたまん","ディップスがやりたくて買いました。もっと品質の良いものもあると思いますが問題なく使用できてます。筋トレ最高","Reviewed in Japan on 3 December 2023","5.0 out of 5 stars","Verified Purchase"
"415","Prosource Fit Dip Stand Station","Mon mari adore faire les exercices avec!!","Catherine","Ergonomique très efficace haut qualité","Reviewed in France on 12 December 2023","5.0 out of 5 stars","Verified Purchase"
"416","Prosource Fit Dip Stand Station","Good set of bars","Brittney","This is a good and affordable set of parallel bars. They are slightly wobbly and off-angle with the connection bar but with enough weight, it barely matters. They're very adjustable and it was a breeze to install. The only thing that's weird was when I opened the package there was this strange brown dust/dirt/substance that fell out of the package and off of the pieces themselves. It had a weird smell and I accidentally got a tiny bit on my lip when I went to scratch my nose and my lip was tingling for a bit (I had no idea I'd gotten whatever this was on my fingers until I saw brown fingerprints on the instructions booklet). Regardless, it's a good item, I'm happy with my purchase.","Reviewed in Canada on 30 December 2022","5.0 out of 5 stars","Verified Purchase"
"417","Prosource Fit Dip Stand Station","Excelente calidad en los materiales","Francisco","Viene en una caja compacta y pesa como unos 5 kilos. Me sorprendí al momento de ver los materiales, son muy buenos y la pintura es excelente. El instructivo solo dice qué viene dentro de la caja pero no existen instrucciones tal cual de armado, sin embargo, es intuitivo. Te toma unos 10 minutos máximo armar el equipo. En el instructivo vienen las fotografías que de dicen qué ejercicios básicos se pueden realizar. Voy a disfrutar mucho este equipo.","Reviewed in Mexico on 11 October 2023","4.0 out of 5 stars","Verified Purchase"
"418","Prosource Fit Dip Stand Station","Perfetto","alessandro","Facile da montare ed efficace al 100%, consiglio a tutti i veri atleti","Reviewed in Italy on 10 May 2022","5.0 out of 5 stars","Verified Purchase"
"419","Prosource Fit Dip Stand Station","筋トレ","ひまわり","子供が毎日、筋トレに励んでます。軽くて移動させやすいです。","Reviewed in Japan on 11 October 2023","5.0 out of 5 stars","Verified Purchase"
"420","Prosource Fit Dip Stand Station","Satisfação","Marcia Novaes","Chegou no prazo, e como no anuncio","Reviewed in Spain on 4 August 2022","5.0 out of 5 stars","Verified Purchase"
"421","Prosource Fit Dip Stand Station","Calidad es genial","Va","Son increíbles! La calidad es muy alta","Reviewed in Spain on 11 April 2022","4.5 out of 5 stars","Verified Purchase"
"422","Prosource Fit Dip Stand Station","ProsourceFit Dipp-stativstation","Va","Positivt var att produkten var enkel, robust, stabil och prisvärd.Negativt var att precisionen på produktion var något bristfällig,d.v.s. fötterna på jämt underlag varierade några millimetrar.","Reviewed in Sweden on 23 April 2023","5.0 out of 5 stars","Verified Purchase"
"423","Prosource Fit Dip Stand Station","Solid, good quality","Johan Freiholtz","Product is good. Quite stable for the daily exercises. It was not hard to assemble; the instructions could be more clear on how the two will be connected, but I figured it out.","Reviewed in the United States on 30 January 2024","5.0 out of 5 stars","Verified Purchase"
"424","Prosource Fit Dip Stand Station","Bastante bien.","Gang Shen","De momento muy bien,hago mis ejercicios sin problema.Se pueden poner dos alturas con unos tornillos( no es rápido)pero yo lo tengo en la posición más alta,el tubo igual un poco gordo pero bien.","Reviewed in Spain on 10 March 2022","4.0 out of 5 stars","Verified Purchase"
"425","Prosource Fit Dip Stand Station","Sturdy and comfortable to use","nacho","This dip station does the job well, it feels study when using, the bar is on the thick size for my hands but it is still comfortable to use. i just this with additional weight (20kg+) and it feel stable and strong.","Reviewed in the United Kingdom on 12 May 2022","5.0 out of 5 stars","Verified Purchase"
"426","Prosource Fit Dip Stand Station","Están de buen tamaño","Solution G","Lo único es la simetría de las piezas , pues se ven resistentes pero como que soldaron chueco algunas tuercas y hacen que no se vea derechas , pero bueno si solo son para ejercicio están buenas","Reviewed in Mexico on 31 December 2023","5.0 out of 5 stars","Verified Purchase"
"427","Prosource Fit Dip Stand Station","Casi perfectas","Jaasiel","Les daría 5 estrellas si no fuese que tenían 3 ""picazos"". Pero para un gym en casa son un 10!!!","Reviewed in Spain on 17 February 2022","4.0 out of 5 stars","Verified Purchase"
