"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"592","innocedar home gym bar kit with resistance bands","a great value for the money","teal tasso","this is exceptionally well made great portable gym for a low cost i will order another one so as to increase the weight bands for exercises such as squats",2022-05-15,2,"verified purchase"
"593","innocedar home gym bar kit with resistance bands","i like it","ryan s","good workout easy to assemble and lots of tension",2022-12-01,5,"verified purchase"
"594","innocedar home gym bar kit with resistance bands","poor quality","jeff marler","ive been using it regularly for  months now why the poor rating i have to be careful when using it the clasps come loose from the bar and rebound at high speeds this has happened over a dozen times its happened so often with one band that ive marked it i would stop using the band if i didnt need all of the bands for a solid workout also you cant do all of the exercises as displayed in the chart there just isnt enough resistance for example if you try to do the row exercise there is still slack on the bands i have workaround but if they show an exercise i shouldnt have to figure out an alternative ive tried to contact this company and amazon about getting replacements but all i hear are crickets",2023-01-12,5,"verified purchase"
"595","innocedar home gym bar kit with resistance bands","excelente","aracelis mojica","de muy buena calidad",2022-12-16,1,"verified purchase"
"596","innocedar home gym bar kit with resistance bands","band not good enough the rest of equipment great","jolo","i gave  stars because of the band the band dont feel right it doesnt have enough elasticity and it should have different strengthweight other than that the idea is great and the rest of the equipment is excellent",2021-12-05,5,"verified purchase"
"597","innocedar home gym bar kit with resistance bands","its totally a complete compact gym and im loving it","willy","so far i like everything with the sturdiness and the flexibility it really gets all body parts a workout definitely a great value for the money",2022-01-26,3,"verified purchase"
"598","innocedar home gym bar kit with resistance bands","as advertised","ed k","sturdy well built functional for a variety of exercises good addition to support your workouts",2021-04-06,5,"verified purchase"
"599","innocedar home gym bar kit with resistance bands","missing hook","forrest w merchant","everything was perfect until i got to one of the tension bands it was missing a connection hook okay i thought i will write and ask for a replacement but i did not find any place to do this i did keep this because i actually like the product",2021-05-03,4,"verified purchase"
"600","innocedar home gym bar kit with resistance bands","the bands are far too light","kevin","bar and accessories seem fine but the bands far too long and dont provide enough resistance i will have to order larger bands or more of these i should have just spent the extra money on a better kit",2021-08-25,3,"verified purchase"
"601","hce hex barbell weights",NA,"adam","very happy with this purchase well priced user friendly and so far very durable what i like the most is the padded bar and rubber coated weightsthank you",2021-05-10,4,"verified purchase"
"602","hce hex barbell weights",NA,"nadia","good quality super fast shipping",2022-03-03,5,"verified purchase"
"603","hce hex barbell weights",NA,"kerrie clarke","good solid product i like the padded bar clips a little hard to get on and off but this may improve with use",2019-11-09,5,"verified purchase"
"604","hce hex barbell weights",NA,"sandeep chikhale","delivery was real quick high quality product",2021-08-26,4,"verified purchase"
"605","hce hex barbell weights",NA,"kara v","priced very well compared to competitor products",2021-08-21,5,"verified purchase"
"606","hce hex barbell weights",NA,NA,NA,NA,5,NA
"607","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"608","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"609","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"610","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"611","hce hex barbell weights",NA,NA,NA,NA,4,NA
"612","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"613","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"614","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"615","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"616","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"617","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"618","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"619","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"620","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"621","hce hex barbell weights",NA,NA,NA,NA,4,NA
"622","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"623","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"624","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"625","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"626","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"627","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"628","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"629","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"630","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"631","hce hex barbell weights",NA,NA,NA,NA,4,NA
"632","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"633","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"634","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"635","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"636","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"637","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"638","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"639","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"640","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"641","hce hex barbell weights",NA,NA,NA,NA,4,NA
"642","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"643","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"644","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"645","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"646","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"647","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"648","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"649","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"650","hce hex barbell weights",NA,NA,NA,NA,NA,NA
"651","lalahigh push up board","perfect for beginners","mckenzie mcclelland","i love this i got in shape in no time its not cheaply made its awesome",2024-02-16,4,"verified purchase"
"652","lalahigh push up board","so many additional pieces","penny","theres pretty much nothing you cant do with this product there is a ton of additional pieces and pop ins and add ins it was really a great buy and adorably pink also comes with nylon pink bag to hold accessories together",2024-02-10,5,"verified purchase"
"653","lalahigh push up board","its decent","sabby","the plastic doesnt feel as sturdy as i would hope and i feel like it could snap in half with enough pressure applied it doesnt slip on the wood flooring so thats a plus some of the slots were really hard to fit the handles into and the extras are just ok but i would use my own straps to be safe especially the resistance bands",2023-09-07,5,"verified purchase"
"654","lalahigh push up board","quality","ayanna","the board has a lot of functions but it does slide",2023-11-14,3,"verified purchase"
"655","lalahigh push up board","great","maurisa smith","super easy to set up and put away i use it in my home office and it doesnt take up much space i can do a multitude of workouts and then put everything away neatly",2023-10-06,3,"verified purchase"
"656","lalahigh push up board","great workout","john tanaka","i purchased the pushup board as a birthday gift for my friend and she absolutely loves it she uses it to have a great workout right at home without having to go to the gym the board is easy to fold and comes in a simple packaging that all fits in the included duffle bag  great for on the go as well",2023-05-31,5,"verified purchase"
"657","lalahigh push up board","great quality","john tanaka","bought this for my wife quality is good highly recommend",2023-09-28,5,"verified purchase"
"658","lalahigh push up board","all in ","zizou","love this set all equipment you needed to use while working out at home and very affordable i never thought that i will have this in one purchase i love using this set and it also comes with a bag to put everything and you can bring it anywhere you want to workout",2023-04-15,5,"verified purchase"
"659","lalahigh push up board","nice workout set","j m","i like this workout kit pink is super cute i got this becuse i want to excise my shoulders arms abs abdominal musclesso i do not have to go gym three time a week  i can just stay home and work out any time i want  this set is easy to use and easy to store the quality is better than i expected i carry the board and bands with me when i send my daughter to dance class  so i can workout in waiting room while i am waiting for my daughter  i do enjoy it so much ",2022-07-24,5,"verified purchase"
"660","lalahigh push up board","amazing buy","j m","great buy and able to use when wanting to work out at home and not the gym",2023-07-04,5,"verified purchase"
"661","lalahigh push up board","easy for beginners","karen c","i like that it so sturdy and wasy to use even when i havent done any exercise in a few years  my health has put it on very slow stenosis puts your bones and mussels  on hold and everything hurts especially in the mornings  but this system is gonna do the trick for me i believe  thankyou for your help and support ",2022-12-10,4,"verified purchase"
"662","lalahigh push up board","polyvalent","stephan","i bought it for my pregnant daughter shes into fitness she love it very polyvalent can do  lot of her exercise while pregnant and after",2023-05-06,5,"verified purchase"
"663","lalahigh push up board","questionably sturdy","jay ","although im supposed to use the board for pushups it seems as if the middle will cave in otherwise the features are as described the instructions are oddly vague",2023-04-03,5,"verified purchase"
"664","lalahigh push up board","so easy to use","alexis","this set is so easy to use and you break a good sweat definitely worth the money i use it every single day  love how you can adjust the push up board to workout specific muscles amazing",2022-12-31,3,"verified purchase"
"665","lalahigh push up board","fits my expectation perfectly","grace","this fits my expectation perfectly everything looks exactly the same as whats in the picture even provided a training guide labeling which muscles are being practiced with which instruments now i definitely dont have an excuse to not work out since i got all these things at home cant wait to start exercising",2022-07-19,5,"verified purchase"
"666","lalahigh push up board","happy ","juju","exactly what i was looking for happy to far very sturdy and easy to use",2023-02-08,5,"verified purchase"
"667","lalahigh push up board","great value set","kim l","this set comes with so many items for a great price everything that came in the set was high quality and super cute as well the pushup board is cool and a good way to get some more variety in athome workouts",2022-07-07,5,"verified purchase"
"668","lalahigh push up board","poor quality","myka cammett","if you are looking for quality equipment that will last and help you stayget in shape do not buy thisthe only worthwhile part of this was the training basepushup board and core sliders even then they are mediocre at bestthe  shape yoga band came with dents in it and has little to no resistance the same with the resistance bands the hip bands are flimsy and not very durable as well as they will constantly slide down lastly the training guide has incorrect info as well as no training",2022-12-12,5,"verified purchase"
"669","lalahigh push up board","i like this product","myka cammett","i like everything  about this product",2023-03-08,2,"verified purchase"
"670","lalahigh push up board","very cute","kindle customer","super cute workout gear these were the perfect addition to my home workout gym i wanted something pink and pretty and the resistance band stretches great and hast broken yet",2022-08-09,2,"verified purchase"
"671","lalahigh push up board","very good product","wl","great home workout kiti love this workout kit it is beautifully made easy to use and got decent quality got me right started ",2022-07-11,4,"verified purchase"
"672","lalahigh push up board","works for eds","wl","i have a connective tissue disorder called ehlersdanlos syndrome my doctor approved this and it works well with my prescribed exercises",2022-08-07,5,"verified purchase"
"673","lalahigh push up board","push up set","allison siefken","i was really excited about this but it is very flimsy for being made to support someone it sounds like its going to break and creaks alot",2023-04-11,5,"verified purchase"
"674","lalahigh push up board","cheap","kitsune","the material is very cheap easy to break",2023-05-28,5,"verified purchase"
"675","lalahigh push up board","very nice set","tea","everything in this set is great  sturdy and durable good quality",2022-08-07,2,"verified purchase"
"676","lalahigh push up board","do not buy cheaply made and a waste of money","duwayna kay","i returned it due to how cheaply made it is even the accessories with are cheap i was scasred the ropes and bands were going to snap in mid workout used it once and packed it back up for a return and refund that same evening even the board is rickety and weak at the hinges thought it was going to snap being on itsave your money the price is not worth it",2022-10-25,2,"verified purchase"
"677","lalahigh push up board","cheap","tina callico vincent","cheap not worth the money",2023-03-24,5,"verified purchase"
"678","lalahigh push up board","cheaply made","aelicia allen","the only thing that was decent was the push up board dont waste your money",2022-10-19,1,"verified purchase"
"679","lalahigh push up board","flimsy as heck returned without using","jessica smith","cheap flimsy plastic board didnt use returned immediately",2022-09-19,1,"verified purchase"
"680","lalahigh push up board",NA,"t harris",NA,NA,1,NA
"681","lalahigh push up board",NA,NA,NA,NA,4,NA
"682","lalahigh push up board",NA,NA,NA,NA,NA,NA
"683","lalahigh push up board",NA,NA,NA,NA,NA,NA
"684","lalahigh push up board",NA,NA,NA,NA,NA,NA
"685","lalahigh push up board",NA,NA,NA,NA,NA,NA
"686","lalahigh push up board",NA,NA,NA,NA,NA,NA
"687","lalahigh push up board",NA,NA,NA,NA,NA,NA
"688","lalahigh push up board",NA,NA,NA,NA,NA,NA
"689","lalahigh push up board",NA,NA,NA,NA,NA,NA
"690","lalahigh push up board",NA,NA,NA,NA,NA,NA
"691","lalahigh push up board",NA,NA,NA,NA,4,NA
"692","lalahigh push up board",NA,NA,NA,NA,NA,NA
"693","lalahigh push up board",NA,NA,NA,NA,NA,NA
"694","lalahigh push up board",NA,NA,NA,NA,NA,NA
"695","lalahigh push up board",NA,NA,NA,NA,NA,NA
"696","lalahigh push up board",NA,NA,NA,NA,NA,NA
"697","lalahigh push up board",NA,NA,NA,NA,NA,NA
"698","lalahigh push up board",NA,NA,NA,NA,NA,NA
"699","lalahigh push up board",NA,NA,NA,NA,NA,NA
"700","lalahigh push up board",NA,NA,NA,NA,NA,NA
"701","hce adjustable dumbbells set",NA,"amazon customer","great set of professional dumbbells fast service and professional follow up",2020-11-28,5,"verified purchase"
"702","hce adjustable dumbbells set",NA,"abc","they look great easy to use useful for a variety of exercises the case make the transport and storage of items safer",2020-08-05,5,"verified purchase"
"703","hce adjustable dumbbells set",NA,NA,NA,NA,5,NA
"704","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"705","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"706","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"707","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"708","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"709","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"710","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"711","hce adjustable dumbbells set",NA,NA,NA,NA,5,NA
"712","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"713","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"714","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"715","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"716","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"717","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"718","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"719","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"720","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"721","hce adjustable dumbbells set",NA,NA,NA,NA,5,NA
"722","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"723","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"724","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"725","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"726","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"727","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"728","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"729","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"730","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"731","hce adjustable dumbbells set",NA,NA,NA,NA,5,NA
"732","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"733","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"734","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"735","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"736","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"737","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"738","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"739","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"740","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"741","hce adjustable dumbbells set",NA,NA,NA,NA,5,NA
"742","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"743","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"744","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"745","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"746","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"747","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"748","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"749","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"750","hce adjustable dumbbells set",NA,NA,NA,NA,NA,NA
"751","resistance bands set of 5 with handle strength exercise resistance band","matching the expectations","amazon customer","really good for home exercise",2021-02-28,4,"verified purchase"
"752","resistance bands set of 5 with handle strength exercise resistance band","trs bien","zedoud","je les utilise pratiquement tous les jours ils nont pas boug dun poil la rsistance est bonne on peut les accrocher partout pratique pour les entranements en intrieur comme en extrieur les poignes sont hyper pratiques et solides",2023-12-26,5,"verified purchase"
"753","resistance bands set of 5 with handle strength exercise resistance band","una palestra da viaggio","davide cal","mi alleno spesso coi pesi a casa ma vivendo in posti diversi per ragioni di studio e avendo un solo set di pesi cercavo qualcosa di leggero da portarmi sempre dietro durante la quarantena ho scoperto queste resistance band che hanno rivoluzionato la mia routine di allenamento ho propeso per queste per il prezzo non sapendo se mi ci sarei trovato bene ho comprato le pi economiche sono di buona fattura e sono ancora integre e non hanno perso resistenza ho notato solamente che in alcune si  impressa una piega esattamente a met dovuta probabilmente a un mio non corretto utilizzo ma questa non ha compromesso le caratteristiche di base le manopole e i supporti per le caviglie sono comode lattrezzo per attaccarle alla porta molto utileconsigliato per tutti i livelli di preparazione",2020-08-29,5,"verified purchase"
"754","resistance bands set of 5 with handle strength exercise resistance band","excellent quality","emanuel das neves rosa","excellent quality",2021-03-24,5,"verified purchase"
"755","resistance bands set of 5 with handle strength exercise resistance band","very good all rounder","karen","good quality and works effectively",2024-02-10,5,"verified purchase"
"756","resistance bands set of 5 with handle strength exercise resistance band","recomendables","nadia","las compr porque me las recomend mi fisio y la verdad que estoy contenta con ellas parecen muy resistentes y trae los elementos necesarios para adaptarlas a diferentes posiciones y poder hacer diferentes ejercicios",2023-07-05,5,"verified purchase"
"757","resistance bands set of 5 with handle strength exercise resistance band","bra","tina hellqvist","gr det de ska lite lnga men passar nog perfekt om man inte r lika kort som jag",2021-10-07,5,"verified purchase"
"758","resistance bands set of 5 with handle strength exercise resistance band","set funcional","gema","el set de bandas elsticas trae  gomas de diferentes resistencias desde la ms light amarilla hasta la ms resistente negra relacin calidad precio es correcto viendo el precio de otros artculos similares en amazon y por el momento no se han roto editar el comentario ms adelante si esto sucede trae correas y anclaje para puerta por lo que es verstil para poder ejercitar diferentes grupos musculares con diferentes ejercicios trae un folleto con algunos ejercicios de referencia",2023-12-28,4,"verified purchase"
"759","resistance bands set of 5 with handle strength exercise resistance band","kann ich empfehlen","alexej tercan","so also die griffe knnten stabiler seinaber im groen und ganzen ist es ein sehr gutes produkt fr den preishanteln sind halt doch viel teurer und zur berbrckung bis die studios aufmachen auf jeden fall eine super alternativeich kann sie guten gewissen empfehlen geeignet fr bizeps triezebs und auch leichtere rcken brust waden trainingsalso daumen hoch",2021-03-13,4,"verified purchase"
"760","resistance bands set of 5 with handle strength exercise resistance band","easy gym in house","miguel bueno vives","great to start fitness at home many youtube videos have routines with resistance bandscould have been more stiffer the bands",2021-09-15,4,"verified purchase"
"761","resistance bands set of 5 with handle strength exercise resistance band","fragile","davidoff","certains lastiques ont casses trs rapidement",2023-01-22,4,"verified purchase"
"762","resistance bands set of 5 with handle strength exercise resistance band","ottimo prodotto per lallenamento domestico","lorenzo","ho acquistato questo set di elastici per aumentare sia di numero che di intensit gli esercizi che si possono fare in un ambiente domestico e le aspettative non sono state traditeil numero di esercizi che si possono fare con questo attrezzo  praticamente illimitato proprio per questo motivo richiede un minimo di programmazione sia per il tipo di esercizio che per il numero di elastici da usare in modo tale da non perdere tempo durante lattivit fisica ma una volta trovati gli esercizi che si vogliono fare e trovato il numero giusto di elastici fa il suo lavoro un aspetto negativo ma intrinseco nella natura fisica dellelastico  che la resistenza che offre cambia a seconda della tensione applicata e questo pu risultare un po scomodo in certi esercizi o anche per una migliore ripetibilit degli stessinel complesso  un attrezzo che mi sento di consigliare permette di fare tanti esercizi a un prezzo davvero basso per non aspettatevi la resa o la comodit di una palestraper quanto riguarda questo specifico prodotto presenta alcuni componenti un po cheap come le fascette e i moschettoni ma al momento  solo una sensazione perch non si  ancora rovinato nulla un secondo ancoraggio da portafinestra sarebbe stato comodo per poter avere maggiore velocit nel cambio esercizio in ununica sessione di allenamento un ancoraggio basso e un altro alto sarebbe comodo ma organizzandosi ce la si faconcludendo per il prezzo al quale si pu comprare lo consiglio e ne sono soddisfatto",2021-02-13,4,"verified purchase"
"763","resistance bands set of 5 with handle strength exercise resistance band","does the job","johnny goodboy","exactly what was needed quality good and great price",2024-01-25,4,"verified purchase"
"764","resistance bands set of 5 with handle strength exercise resistance band","trs bien","riviere","les rsistances sont bonnes",2024-02-17,5,"verified purchase"
"765","resistance bands set of 5 with handle strength exercise resistance band","horrible","shatha j"," of the  have the same strength are completely weak do not get it",2022-09-30,5,"verified purchase"
"766","resistance bands set of 5 with handle strength exercise resistance band","a good value item for the price range and quality","joel kirtland","i bought this item for my mother who as she reaches her middle years has decided to do some fitness workoutsthese resistance bands provide an easy stress free and gym free way for her to get in her exercisethe bands are the perfect range of weight for a woman in her early s and feel strong and intuitive to use the door wedge and hand holds are also very useful and expand the way my mother is able to workoutmy only gripe is the quality of the bag and the exercise instruction manual are somewhat lacking compared to the rest of the setall in all a very impressive set for the price range and certainly a good way for a middle aged woman to ease herself into exercise  although if youre particularly fit you may be looking for something with more resistance",2023-08-23,1,"verified purchase"
"767","resistance bands set of 5 with handle strength exercise resistance band","resistenti e professionali","joel kirtland","li utilizzo da parecchio posso dire che dopo mesi non si sono ancora usurati certo  che per essendo elastici bisogna saperli usare potrebbe staccarsi un elastico in tensione per cui raccomanderei lutilizzo a chi gi sa farne uso nella giusta postura",2024-02-11,4,"verified purchase"
"768","resistance bands set of 5 with handle strength exercise resistance band","un kit para hacer ejercicio en casa a un precio ms que asequible","veramente belli arrivati nei tempi previsti e resistenti anche allacqua","lo compr para hacer ejercicio en casa los das que no pueda ir al gimnasio o para cuando vaya de viajecuando recibo el paquete me encuentro con los siguientes elementos  bandas elsticas de diferente elasticidad amarilla  verde  roja  azul  negra cada banda dispone de un gancho de anclaje en cada extremo para poder insertar los siguientes accesorioso  empuaduras de goma y  correas para anclar las bandas a nuestros tobilloso  anclaje para enganchar las bandas a una puerta o ventana adems el pack incluye una bolsa para guardar todo el material muy til especialmente para llevarlo a cualquier parte contigo y una gua con algunos ejemplos de ejercicios los materiales parecen resistentes ltex nylon y metal las empuaduras se encuentran recubiertas de un acolchado que las hace realmente cmodassi buscas en internet podrs encontrar multitud de ejercicios aparte de los que ya explica en el papel que incluye el kitrecomendados totalmente le doy  estrellas porque realmente me parece muy buen equipamiento por un precio ridculo",2018-09-16,4,"verified purchase"
"769","resistance bands set of 5 with handle strength exercise resistance band","lastique de sport","rr","moyenne qualit",2023-05-18,5,"verified purchase"
"770","resistance bands set of 5 with handle strength exercise resistance band","no muy buenas","rr","en si las gomas estn bien son de buena calidad y traen una bolsita de tela para guardarlas el problema aqu es la resistencia que ofrecense supone que son gomas para estirar y que almenos te cueste un poco pero yo siendo una mujer de menos de kg y que no hace ejercicio de forma habitual no he obtenido los resultados que se suponan incluso con la ms duraen definitiva no sirven para entrenar y la nica forma de que ofrezcan un poco de resistencia es estirarla mucho ",2021-11-15,5,"verified purchase"
"771","resistance bands set of 5 with handle strength exercise resistance band","kein ernst zu nehmendes sportgert","sterntaler aus portugal","dieses produkt ist in meinen augen fr rehasport oder totale anfnger bedingt geeignet die lnge der bnder passt fr mich cm die griffe sind angenehm in der hand das waren aber auch schon die vorteilewarum ich das produkt nicht empfehlen kann und auch nicht mehr kaufen wrde die griffe sind fr breitere mnnerhnde vermutlich zu schmal die widerstandskraft ist so gering dass die bnder eher als spielzeug anmuten denn als sportgert selbst das schwarze heavy lsst sich so mhelos dehnen dass ich keinen trainingseffekt daraus erkennen kannnimmt man alle bnder zusammen entsteht ein trainingswiderstand mit dem man leichte bungen durchfhren kann die endenhalterungen der bnder sehen nicht sehr vertrauenswrdig und nicht lange haltbar ausder versand war rasch die ware gut verpacktvom produkt selbst bin ich jedoch enttuscht und empfehle es nicht weiter da keinkaum widerstandseffektdas schreibe ich als mitteltrainierte frau in den igern",2021-09-24,4,"verified purchase"
"772","resistance bands set of 5 with handle strength exercise resistance band","buone bande elastiche funzionali e resistenti ma poco scivolose","luciano","ho comperato queste bande elastiche per potermi esercitare senza utilizzare attrezzaturegrazie a i vari agganci e alla versatilit di poter scegliere quali bande utilizzare il prodotto garantisce unottima flessibilit ad ogni livello di fitness e forzadal punto di vista della qualit mi ritengo soddisfatto anche considerando il prezzo modico ma onestamente ho in passato provato bande che avevano un livello di elasticit leggermente superiore e quindi garantivano movimenti pi ampi ho inoltre notato che il materiale di queste bande e particolarmente aderente e in alcuni esercizi la mancanza totale di scorrimento tra le bande e i vari agganci limita ulteriormente un movimento fluido e continuo",2018-10-28,3,"verified purchase"
"773","resistance bands set of 5 with handle strength exercise resistance band","good for beginners and seniors","luciano","i bought these resistance bands for strength training as i am a senior and dont particularly want to join the lycralithe at the gym the bands are graded from very light to heavy i started on the lightest yellow but needed to grade up as it was too light but can see that the lightest would be great for someone recovering from an illness etc i then started on the red band and used that for some weeks before progressing to the blue band however i aim to stay with the blue for a while as they can be tremendously deceptive you really dont feel as if you are making an impact but believe me you are i have found them easy to use and very flexible and have been following an exercise regime on youtube specifically designed for my age group i do prefer the tubes with handles as they seem more stable and dont give you whipped buttocks like the bands do if they slip yes i have had that experience and it really hurts i would recommend these for anyone thinking of starting out to getting fit and they seem to have received favourable reviews when comparing them against gym equipment easier to use portable and the same benefits eventually",2023-12-16,3,"verified purchase"
"774","resistance bands set of 5 with handle strength exercise resistance band","the handles are poor quality","treehugger","although i was using all  bands together for most exercises i would have expected the plastic in the handles not too bend and split after a few monthsim careul not to overstretch the bands themselves so no damage to those so far but its tricky using these bands without one of the handles i can still use the ankle straps as an alternative for multiple bands but theyre not a great substitiute for single band workouts you can hold the band itself the coloured rubber parti think ill try the loop bands no handle to break",2023-12-03,3,"verified purchase"
"775","resistance bands set of 5 with handle strength exercise resistance band","un pack muy til y completo","amir rashidian","es un pack muy completo que incluye cintas elsticas de diferentes resistencias  kg la cinta amarilla  kg roja  kg azul  kg verde y  kg negravarios accesorios  mangos de gomaespuma  correas ajustables con belcro para los tobillos  correa con un tope para colocar en la puertauna bolsa para guardar todoy una tabla con  ejercicios para realizar pero si buscas por internet hay infinidad de ellosla calidad me parece muy buena las cintas son muy flexibles y resistentes las uso prcticamente todos los das y por ahora no presentan ningn tipo de defecto o desgasteadems ocupan poqusimo espacio se recoge todo en la bolsa y se puede guardar fcilmente en cualquier sitio o transportarlas como mucha comodidadson realmente tiles si no tienes tiempo o no quieres ir a un gimnasio la mayoria de los ejercicios requieren muy poco espacio para realizarlos",2019-01-25,5,"verified purchase"
"776","resistance bands set of 5 with handle strength exercise resistance band","sprint in pandemia","isabel r","in pandemia ho avuto la necessit di iniziare un po di attivit fisica in casa tuttavia con il tempo la semplice corsetta non era pi abbastanza ho scelto queste bande elastiche perch mi sembravano particolarmente adatte alluso che dovevo farne con il supporto di un video preso dal web ma anche dal libretto illustrativo al suo interno do un approccio diverso allesercizio fisico non  pi un corpo libero non hai lingombro dei pesi e sono esercizi equilibrati in rapporto al tuo peso e alla forza che puoi metterciallinterno ho trovatox elastici di diverse resistenzex sacchetto per contenerlex maniglie ergonomichex fasce con velcrox gancio per bloccare le corde allo stipite della portex librettolo consiglio assolutamente",2021-04-16,3,"verified purchase"
"777","resistance bands set of 5 with handle strength exercise resistance band","top","isabel r","good",2023-11-05,5,"verified purchase"
"778","resistance bands set of 5 with handle strength exercise resistance band","top","lucia","rien a dire conforme et bien emballer conforme livr avant la date",2023-11-21,5,"verified purchase"
"779","resistance bands set of 5 with handle strength exercise resistance band","comodi ma poco robusti","klara","comodi per un allenamento casalingo ma poco durevoli",2023-09-22,5,"verified purchase"
"780","resistance bands set of 5 with handle strength exercise resistance band","tolles home workoutequipment","bernard k","in diesen zeiten sind wir irgendwie alle fast gezwungen auf home workout umzusteigenkurzhanteln und etwas trainingsequipment hatte ich schon also habe ich mir die bnder bestelltlieferung war super schnellschon beim auspacken fiel mir fr den preis die gute verpackung incl beutel zum verstauen ins augedie bnder machen einen stabilen eindruck und man kann sehr vielseitig damit trainierenhabe sie jetzt seit knap einen monat im dauereinsatz mit hohem wiederstand und sie halten perfekt und zeigen keinerlei schwchenfr diesen preis bin ich sehr zufrieden damit",2021-02-04,5,"verified purchase"
